nc_file,variable,band,year,scenario,output_name
SSP2-45_GLANDCOVER_30MIN.nc,forest,43,2010,SSP2-45,IMAGE_forest_total_SSP2-45_2010.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,43,2010,SSP2-60,IMAGE_forest_total_SSP2-60_2010.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,43,2010,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2010.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,43,2010,SSP3-34,IMAGE_forest_total_SSP3-34_2010.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,43,2010,SSP3-45,IMAGE_forest_total_SSP3-45_2010.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,43,2010,SSP3-60,IMAGE_forest_total_SSP3-60_2010.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,43,2010,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2010.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,53,2020,SSP1-19,IMAGE_forest_total_SSP1-19_2020.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,53,2020,SSP1-26,IMAGE_forest_total_SSP1-26_2020.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,53,2020,SSP1-34,IMAGE_forest_total_SSP1-34_2020.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,53,2020,SSP1-45,IMAGE_forest_total_SSP1-45_2020.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,53,2020,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2020.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,53,2020,SSP2-19,IMAGE_forest_total_SSP2-19_2020.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,53,2020,SSP2-26,IMAGE_forest_total_SSP2-26_2020.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,53,2020,SSP2-34,IMAGE_forest_total_SSP2-34_2020.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,53,2020,SSP2-45,IMAGE_forest_total_SSP2-45_2020.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,53,2020,SSP2-60,IMAGE_forest_total_SSP2-60_2020.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,53,2020,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2020.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,53,2020,SSP3-34,IMAGE_forest_total_SSP3-34_2020.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,53,2020,SSP3-45,IMAGE_forest_total_SSP3-45_2020.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,53,2020,SSP3-60,IMAGE_forest_total_SSP3-60_2020.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,53,2020,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2020.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,63,2030,SSP1-19,IMAGE_forest_total_SSP1-19_2030.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,63,2030,SSP1-26,IMAGE_forest_total_SSP1-26_2030.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,63,2030,SSP1-34,IMAGE_forest_total_SSP1-34_2030.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,63,2030,SSP1-45,IMAGE_forest_total_SSP1-45_2030.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,63,2030,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2030.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,63,2030,SSP2-19,IMAGE_forest_total_SSP2-19_2030.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,63,2030,SSP2-26,IMAGE_forest_total_SSP2-26_2030.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,63,2030,SSP2-34,IMAGE_forest_total_SSP2-34_2030.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,63,2030,SSP2-45,IMAGE_forest_total_SSP2-45_2030.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,63,2030,SSP2-60,IMAGE_forest_total_SSP2-60_2030.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,63,2030,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2030.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,63,2030,SSP3-34,IMAGE_forest_total_SSP3-34_2030.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,63,2030,SSP3-45,IMAGE_forest_total_SSP3-45_2030.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,63,2030,SSP3-60,IMAGE_forest_total_SSP3-60_2030.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,63,2030,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2030.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,73,2040,SSP1-19,IMAGE_forest_total_SSP1-19_2040.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,73,2040,SSP1-26,IMAGE_forest_total_SSP1-26_2040.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,73,2040,SSP1-34,IMAGE_forest_total_SSP1-34_2040.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,73,2040,SSP1-45,IMAGE_forest_total_SSP1-45_2040.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,73,2040,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2040.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,73,2040,SSP2-19,IMAGE_forest_total_SSP2-19_2040.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,73,2040,SSP2-26,IMAGE_forest_total_SSP2-26_2040.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,73,2040,SSP2-34,IMAGE_forest_total_SSP2-34_2040.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,73,2040,SSP2-45,IMAGE_forest_total_SSP2-45_2040.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,73,2040,SSP2-60,IMAGE_forest_total_SSP2-60_2040.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,73,2040,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2040.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,73,2040,SSP3-34,IMAGE_forest_total_SSP3-34_2040.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,73,2040,SSP3-45,IMAGE_forest_total_SSP3-45_2040.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,73,2040,SSP3-60,IMAGE_forest_total_SSP3-60_2040.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,73,2040,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2040.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,83,2050,SSP1-19,IMAGE_forest_total_SSP1-19_2050.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,83,2050,SSP1-26,IMAGE_forest_total_SSP1-26_2050.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,83,2050,SSP1-34,IMAGE_forest_total_SSP1-34_2050.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,83,2050,SSP1-45,IMAGE_forest_total_SSP1-45_2050.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,83,2050,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2050.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,83,2050,SSP2-19,IMAGE_forest_total_SSP2-19_2050.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,83,2050,SSP2-26,IMAGE_forest_total_SSP2-26_2050.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,83,2050,SSP2-34,IMAGE_forest_total_SSP2-34_2050.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,83,2050,SSP2-45,IMAGE_forest_total_SSP2-45_2050.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,83,2050,SSP2-60,IMAGE_forest_total_SSP2-60_2050.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,83,2050,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2050.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,83,2050,SSP3-34,IMAGE_forest_total_SSP3-34_2050.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,83,2050,SSP3-45,IMAGE_forest_total_SSP3-45_2050.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,83,2050,SSP3-60,IMAGE_forest_total_SSP3-60_2050.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,83,2050,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2050.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,93,2060,SSP1-19,IMAGE_forest_total_SSP1-19_2060.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,93,2060,SSP1-26,IMAGE_forest_total_SSP1-26_2060.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,93,2060,SSP1-34,IMAGE_forest_total_SSP1-34_2060.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,93,2060,SSP1-45,IMAGE_forest_total_SSP1-45_2060.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,93,2060,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2060.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,93,2060,SSP2-19,IMAGE_forest_total_SSP2-19_2060.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,93,2060,SSP2-26,IMAGE_forest_total_SSP2-26_2060.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,93,2060,SSP2-34,IMAGE_forest_total_SSP2-34_2060.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,93,2060,SSP2-45,IMAGE_forest_total_SSP2-45_2060.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,93,2060,SSP2-60,IMAGE_forest_total_SSP2-60_2060.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,93,2060,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2060.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,93,2060,SSP3-34,IMAGE_forest_total_SSP3-34_2060.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,93,2060,SSP3-45,IMAGE_forest_total_SSP3-45_2060.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,93,2060,SSP3-60,IMAGE_forest_total_SSP3-60_2060.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,93,2060,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2060.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,103,2070,SSP1-19,IMAGE_forest_total_SSP1-19_2070.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,103,2070,SSP1-26,IMAGE_forest_total_SSP1-26_2070.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,103,2070,SSP1-34,IMAGE_forest_total_SSP1-34_2070.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,103,2070,SSP1-45,IMAGE_forest_total_SSP1-45_2070.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,103,2070,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2070.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,103,2070,SSP2-19,IMAGE_forest_total_SSP2-19_2070.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,103,2070,SSP2-26,IMAGE_forest_total_SSP2-26_2070.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,103,2070,SSP2-34,IMAGE_forest_total_SSP2-34_2070.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,103,2070,SSP2-45,IMAGE_forest_total_SSP2-45_2070.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,103,2070,SSP2-60,IMAGE_forest_total_SSP2-60_2070.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,103,2070,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2070.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,103,2070,SSP3-34,IMAGE_forest_total_SSP3-34_2070.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,103,2070,SSP3-45,IMAGE_forest_total_SSP3-45_2070.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,103,2070,SSP3-60,IMAGE_forest_total_SSP3-60_2070.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,103,2070,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2070.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,113,2080,SSP1-19,IMAGE_forest_total_SSP1-19_2080.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,113,2080,SSP1-26,IMAGE_forest_total_SSP1-26_2080.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,113,2080,SSP1-34,IMAGE_forest_total_SSP1-34_2080.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,113,2080,SSP1-45,IMAGE_forest_total_SSP1-45_2080.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,113,2080,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2080.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,113,2080,SSP2-19,IMAGE_forest_total_SSP2-19_2080.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,113,2080,SSP2-26,IMAGE_forest_total_SSP2-26_2080.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,113,2080,SSP2-34,IMAGE_forest_total_SSP2-34_2080.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,113,2080,SSP2-45,IMAGE_forest_total_SSP2-45_2080.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,113,2080,SSP2-60,IMAGE_forest_total_SSP2-60_2080.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,113,2080,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2080.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,113,2080,SSP3-34,IMAGE_forest_total_SSP3-34_2080.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,113,2080,SSP3-45,IMAGE_forest_total_SSP3-45_2080.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,113,2080,SSP3-60,IMAGE_forest_total_SSP3-60_2080.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,113,2080,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2080.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,123,2090,SSP1-19,IMAGE_forest_total_SSP1-19_2090.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,123,2090,SSP1-26,IMAGE_forest_total_SSP1-26_2090.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,123,2090,SSP1-34,IMAGE_forest_total_SSP1-34_2090.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,123,2090,SSP1-45,IMAGE_forest_total_SSP1-45_2090.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,123,2090,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2090.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,123,2090,SSP2-19,IMAGE_forest_total_SSP2-19_2090.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,123,2090,SSP2-26,IMAGE_forest_total_SSP2-26_2090.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,123,2090,SSP2-34,IMAGE_forest_total_SSP2-34_2090.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,123,2090,SSP2-45,IMAGE_forest_total_SSP2-45_2090.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,123,2090,SSP2-60,IMAGE_forest_total_SSP2-60_2090.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,123,2090,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2090.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,123,2090,SSP3-34,IMAGE_forest_total_SSP3-34_2090.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,123,2090,SSP3-45,IMAGE_forest_total_SSP3-45_2090.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,123,2090,SSP3-60,IMAGE_forest_total_SSP3-60_2090.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,123,2090,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2090.tif
SSP1-19_GLANDCOVER_30MIN.nc,forest,133,2100,SSP1-19,IMAGE_forest_total_SSP1-19_2100.tif
SSP1-26_GLANDCOVER_30MIN.nc,forest,133,2100,SSP1-26,IMAGE_forest_total_SSP1-26_2100.tif
SSP1-34_GLANDCOVER_30MIN.nc,forest,133,2100,SSP1-34,IMAGE_forest_total_SSP1-34_2100.tif
SSP1-45_GLANDCOVER_30MIN.nc,forest,133,2100,SSP1-45,IMAGE_forest_total_SSP1-45_2100.tif
SSP1-Baseline_GLANDCOVER_30MIN.nc,forest,133,2100,SSP1-Baseline,IMAGE_forest_total_SSP1-Baseline_2100.tif
SSP2-19_GLANDCOVER_30MIN.nc,forest,133,2100,SSP2-19,IMAGE_forest_total_SSP2-19_2100.tif
SSP2-26_GLANDCOVER_30MIN.nc,forest,133,2100,SSP2-26,IMAGE_forest_total_SSP2-26_2100.tif
SSP2-34_GLANDCOVER_30MIN.nc,forest,133,2100,SSP2-34,IMAGE_forest_total_SSP2-34_2100.tif
SSP2-45_GLANDCOVER_30MIN.nc,forest,133,2100,SSP2-45,IMAGE_forest_total_SSP2-45_2100.tif
SSP2-60_GLANDCOVER_30MIN.nc,forest,133,2100,SSP2-60,IMAGE_forest_total_SSP2-60_2100.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,forest,133,2100,SSP2-Baseline,IMAGE_forest_total_SSP2-Baseline_2100.tif
SSP3-34_GLANDCOVER_30MIN.nc,forest,133,2100,SSP3-34,IMAGE_forest_total_SSP3-34_2100.tif
SSP3-45_GLANDCOVER_30MIN.nc,forest,133,2100,SSP3-45,IMAGE_forest_total_SSP3-45_2100.tif
SSP3-60_GLANDCOVER_30MIN.nc,forest,133,2100,SSP3-60,IMAGE_forest_total_SSP3-60_2100.tif
SSP3-Baseline_GLANDCOVER_30MIN.nc,forest,133,2100,SSP3-Baseline,IMAGE_forest_total_SSP3-Baseline_2100.tif
SSP1-19_GLANDCOVER_30MIN.nc,cropland,51,2020,SSP1-19,IMAGE_Cropland_total_SSP1-19_2020.tif
SSP2-26_GLANDCOVER_30MIN.nc,cropland,51,2020,SSP2-26,IMAGE_Cropland_total_SSP2-26_2020.tif
SSP3-34_GLANDCOVER_30MIN.nc,cropland,51,2020,SSP3-34,IMAGE_Cropland_total_SSP3-34_2020.tif
SSP3-45_GLANDCOVER_30MIN.nc,cropland,51,2020,SSP3-45,IMAGE_Cropland_total_SSP3-45_2020.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,cropland,51,2020,SSP2-Baseline,IMAGE_Cropland_total_SSP2-Baseline_2020.tif
SSP1-19_GLANDCOVER_30MIN.nc,cropland,81,2050,SSP1-19,IMAGE_Cropland_total_SSP1-19_2050.tif
SSP2-26_GLANDCOVER_30MIN.nc,cropland,81,2050,SSP2-26,IMAGE_Cropland_total_SSP2-26_2050.tif
SSP3-34_GLANDCOVER_30MIN.nc,cropland,81,2050,SSP3-34,IMAGE_Cropland_total_SSP3-34_2050.tif
SSP3-45_GLANDCOVER_30MIN.nc,cropland,81,2050,SSP3-45,IMAGE_Cropland_total_SSP3-45_2050.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,cropland,81,2050,SSP2-Baseline,IMAGE_Cropland_total_SSP2-Baseline_2050.tif
SSP1-19_GLANDCOVER_30MIN.nc,cropland,131,2100,SSP1-19,IMAGE_Cropland_total_SSP1-19_2100.tif
SSP2-26_GLANDCOVER_30MIN.nc,cropland,131,2100,SSP2-26,IMAGE_Cropland_total_SSP2-26_2100.tif
SSP3-34_GLANDCOVER_30MIN.nc,cropland,131,2100,SSP3-34,IMAGE_Cropland_total_SSP3-34_2100.tif
SSP3-45_GLANDCOVER_30MIN.nc,cropland,131,2100,SSP3-45,IMAGE_Cropland_total_SSP3-45_2100.tif
SSP2-Baseline_GLANDCOVER_30MIN.nc,cropland,131,2100,SSP2-Baseline,IMAGE_Cropland_total_SSP2-Baseline_2100.tif
