nc_file,variable,band,year,scenario,output_name
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP2-45,AIM_Bioenergy_SSP2-45_2050.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP2-60,AIM_Bioenergy_SSP2-60_2050.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP2-Baseline,AIM_Bioenergy_SSP2-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP3-34,AIM_Bioenergy_SSP3-34_2050.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP3-45,AIM_Bioenergy_SSP3-45_2050.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP3-60,AIM_Bioenergy_SSP3-60_2050.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,cropland_2gbioen,37,2050,SSP3-Baseline,AIM_Bioenergy_SSP3-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_unmanaged,39,2050,SSP1-19,AIM_forest_unmanaged_SSP1-19_2050.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_unmanaged,39,2050,SSP1-26,AIM_forest_unmanaged_SSP1-26_2050.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_unmanaged,39,2050,SSP1-34,AIM_forest_unmanaged_SSP1-34_2050.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_unmanaged,39,2050,SSP1-45,AIM_forest_unmanaged_SSP1-45_2050.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_unmanaged,39,2050,SSP1-Baseline,AIM_forest_unmanaged_SSP1-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_unmanaged,39,2050,SSP2-19,AIM_forest_unmanaged_SSP2-19_2050.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_unmanaged,39,2050,SSP2-26,AIM_forest_unmanaged_SSP2-26_2050.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_unmanaged,39,2050,SSP2-34,AIM_forest_unmanaged_SSP2-34_2050.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_unmanaged,39,2050,SSP2-45,AIM_forest_unmanaged_SSP2-45_2050.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_unmanaged,39,2050,SSP2-60,AIM_forest_unmanaged_SSP2-60_2050.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_unmanaged,39,2050,SSP2-Baseline,AIM_forest_unmanaged_SSP2-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_unmanaged,39,2050,SSP3-34,AIM_forest_unmanaged_SSP3-34_2050.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_unmanaged,39,2050,SSP3-45,AIM_forest_unmanaged_SSP3-45_2050.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_unmanaged,39,2050,SSP3-60,AIM_forest_unmanaged_SSP3-60_2050.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_unmanaged,39,2050,SSP3-Baseline,AIM_forest_unmanaged_SSP3-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_managed,40,2050,SSP1-19,AIM_forest_managed_SSP1-19_2050.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_managed,40,2050,SSP1-26,AIM_forest_managed_SSP1-26_2050.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_managed,40,2050,SSP1-34,AIM_forest_managed_SSP1-34_2050.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_managed,40,2050,SSP1-45,AIM_forest_managed_SSP1-45_2050.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_managed,40,2050,SSP1-Baseline,AIM_forest_managed_SSP1-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_managed,40,2050,SSP2-19,AIM_forest_managed_SSP2-19_2050.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_managed,40,2050,SSP2-26,AIM_forest_managed_SSP2-26_2050.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_managed,40,2050,SSP2-34,AIM_forest_managed_SSP2-34_2050.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_managed,40,2050,SSP2-45,AIM_forest_managed_SSP2-45_2050.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_managed,40,2050,SSP2-60,AIM_forest_managed_SSP2-60_2050.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_managed,40,2050,SSP2-Baseline,AIM_forest_managed_SSP2-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_managed,40,2050,SSP3-34,AIM_forest_managed_SSP3-34_2050.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_managed,40,2050,SSP3-45,AIM_forest_managed_SSP3-45_2050.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_managed,40,2050,SSP3-60,AIM_forest_managed_SSP3-60_2050.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_managed,40,2050,SSP3-Baseline,AIM_forest_managed_SSP3-Baseline_2050.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP1-19,AIM_Bioenergy_SSP1-19_2060.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP1-26,AIM_Bioenergy_SSP1-26_2060.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP1-34,AIM_Bioenergy_SSP1-34_2060.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP1-45,AIM_Bioenergy_SSP1-45_2060.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP1-Baseline,AIM_Bioenergy_SSP1-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP2-19,AIM_Bioenergy_SSP2-19_2060.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP2-26,AIM_Bioenergy_SSP2-26_2060.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP2-34,AIM_Bioenergy_SSP2-34_2060.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP2-45,AIM_Bioenergy_SSP2-45_2060.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP2-60,AIM_Bioenergy_SSP2-60_2060.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP2-Baseline,AIM_Bioenergy_SSP2-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP3-34,AIM_Bioenergy_SSP3-34_2060.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP3-45,AIM_Bioenergy_SSP3-45_2060.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP3-60,AIM_Bioenergy_SSP3-60_2060.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,cropland_2gbioen,44,2060,SSP3-Baseline,AIM_Bioenergy_SSP3-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_unmanaged,46,2060,SSP1-19,AIM_forest_unmanaged_SSP1-19_2060.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_unmanaged,46,2060,SSP1-26,AIM_forest_unmanaged_SSP1-26_2060.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_unmanaged,46,2060,SSP1-34,AIM_forest_unmanaged_SSP1-34_2060.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_unmanaged,46,2060,SSP1-45,AIM_forest_unmanaged_SSP1-45_2060.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_unmanaged,46,2060,SSP1-Baseline,AIM_forest_unmanaged_SSP1-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_unmanaged,46,2060,SSP2-19,AIM_forest_unmanaged_SSP2-19_2060.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_unmanaged,46,2060,SSP2-26,AIM_forest_unmanaged_SSP2-26_2060.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_unmanaged,46,2060,SSP2-34,AIM_forest_unmanaged_SSP2-34_2060.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_unmanaged,46,2060,SSP2-45,AIM_forest_unmanaged_SSP2-45_2060.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_unmanaged,46,2060,SSP2-60,AIM_forest_unmanaged_SSP2-60_2060.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_unmanaged,46,2060,SSP2-Baseline,AIM_forest_unmanaged_SSP2-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_unmanaged,46,2060,SSP3-34,AIM_forest_unmanaged_SSP3-34_2060.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_unmanaged,46,2060,SSP3-45,AIM_forest_unmanaged_SSP3-45_2060.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_unmanaged,46,2060,SSP3-60,AIM_forest_unmanaged_SSP3-60_2060.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_unmanaged,46,2060,SSP3-Baseline,AIM_forest_unmanaged_SSP3-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_managed,47,2060,SSP1-19,AIM_forest_managed_SSP1-19_2060.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_managed,47,2060,SSP1-26,AIM_forest_managed_SSP1-26_2060.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_managed,47,2060,SSP1-34,AIM_forest_managed_SSP1-34_2060.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_managed,47,2060,SSP1-45,AIM_forest_managed_SSP1-45_2060.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_managed,47,2060,SSP1-Baseline,AIM_forest_managed_SSP1-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_managed,47,2060,SSP2-19,AIM_forest_managed_SSP2-19_2060.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_managed,47,2060,SSP2-26,AIM_forest_managed_SSP2-26_2060.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_managed,47,2060,SSP2-34,AIM_forest_managed_SSP2-34_2060.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_managed,47,2060,SSP2-45,AIM_forest_managed_SSP2-45_2060.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_managed,47,2060,SSP2-60,AIM_forest_managed_SSP2-60_2060.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_managed,47,2060,SSP2-Baseline,AIM_forest_managed_SSP2-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_managed,47,2060,SSP3-34,AIM_forest_managed_SSP3-34_2060.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_managed,47,2060,SSP3-45,AIM_forest_managed_SSP3-45_2060.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_managed,47,2060,SSP3-60,AIM_forest_managed_SSP3-60_2060.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_managed,47,2060,SSP3-Baseline,AIM_forest_managed_SSP3-Baseline_2060.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP1-19,AIM_Bioenergy_SSP1-19_2070.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP1-26,AIM_Bioenergy_SSP1-26_2070.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP1-34,AIM_Bioenergy_SSP1-34_2070.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP1-45,AIM_Bioenergy_SSP1-45_2070.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP1-Baseline,AIM_Bioenergy_SSP1-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP2-19,AIM_Bioenergy_SSP2-19_2070.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP2-26,AIM_Bioenergy_SSP2-26_2070.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP2-34,AIM_Bioenergy_SSP2-34_2070.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP2-45,AIM_Bioenergy_SSP2-45_2070.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP2-60,AIM_Bioenergy_SSP2-60_2070.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP2-Baseline,AIM_Bioenergy_SSP2-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP3-34,AIM_Bioenergy_SSP3-34_2070.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP3-45,AIM_Bioenergy_SSP3-45_2070.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP3-60,AIM_Bioenergy_SSP3-60_2070.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,cropland_2gbioen,51,2070,SSP3-Baseline,AIM_Bioenergy_SSP3-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_unmanaged,53,2070,SSP1-19,AIM_forest_unmanaged_SSP1-19_2070.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_unmanaged,53,2070,SSP1-26,AIM_forest_unmanaged_SSP1-26_2070.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_unmanaged,53,2070,SSP1-34,AIM_forest_unmanaged_SSP1-34_2070.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_unmanaged,53,2070,SSP1-45,AIM_forest_unmanaged_SSP1-45_2070.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_unmanaged,53,2070,SSP1-Baseline,AIM_forest_unmanaged_SSP1-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_unmanaged,53,2070,SSP2-19,AIM_forest_unmanaged_SSP2-19_2070.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_unmanaged,53,2070,SSP2-26,AIM_forest_unmanaged_SSP2-26_2070.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_unmanaged,53,2070,SSP2-34,AIM_forest_unmanaged_SSP2-34_2070.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_unmanaged,53,2070,SSP2-45,AIM_forest_unmanaged_SSP2-45_2070.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_unmanaged,53,2070,SSP2-60,AIM_forest_unmanaged_SSP2-60_2070.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_unmanaged,53,2070,SSP2-Baseline,AIM_forest_unmanaged_SSP2-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_unmanaged,53,2070,SSP3-34,AIM_forest_unmanaged_SSP3-34_2070.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_unmanaged,53,2070,SSP3-45,AIM_forest_unmanaged_SSP3-45_2070.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_unmanaged,53,2070,SSP3-60,AIM_forest_unmanaged_SSP3-60_2070.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_unmanaged,53,2070,SSP3-Baseline,AIM_forest_unmanaged_SSP3-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_managed,54,2070,SSP1-19,AIM_forest_managed_SSP1-19_2070.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_managed,54,2070,SSP1-26,AIM_forest_managed_SSP1-26_2070.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_managed,54,2070,SSP1-34,AIM_forest_managed_SSP1-34_2070.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_managed,54,2070,SSP1-45,AIM_forest_managed_SSP1-45_2070.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_managed,54,2070,SSP1-Baseline,AIM_forest_managed_SSP1-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_managed,54,2070,SSP2-19,AIM_forest_managed_SSP2-19_2070.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_managed,54,2070,SSP2-26,AIM_forest_managed_SSP2-26_2070.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_managed,54,2070,SSP2-34,AIM_forest_managed_SSP2-34_2070.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_managed,54,2070,SSP2-45,AIM_forest_managed_SSP2-45_2070.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_managed,54,2070,SSP2-60,AIM_forest_managed_SSP2-60_2070.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_managed,54,2070,SSP2-Baseline,AIM_forest_managed_SSP2-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_managed,54,2070,SSP3-34,AIM_forest_managed_SSP3-34_2070.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_managed,54,2070,SSP3-45,AIM_forest_managed_SSP3-45_2070.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_managed,54,2070,SSP3-60,AIM_forest_managed_SSP3-60_2070.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_managed,54,2070,SSP3-Baseline,AIM_forest_managed_SSP3-Baseline_2070.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP1-19,AIM_Bioenergy_SSP1-19_2080.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP1-26,AIM_Bioenergy_SSP1-26_2080.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP1-34,AIM_Bioenergy_SSP1-34_2080.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP1-45,AIM_Bioenergy_SSP1-45_2080.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP1-Baseline,AIM_Bioenergy_SSP1-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP2-19,AIM_Bioenergy_SSP2-19_2080.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP2-26,AIM_Bioenergy_SSP2-26_2080.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP2-34,AIM_Bioenergy_SSP2-34_2080.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP2-45,AIM_Bioenergy_SSP2-45_2080.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP2-60,AIM_Bioenergy_SSP2-60_2080.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP2-Baseline,AIM_Bioenergy_SSP2-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP3-34,AIM_Bioenergy_SSP3-34_2080.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP3-45,AIM_Bioenergy_SSP3-45_2080.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP3-60,AIM_Bioenergy_SSP3-60_2080.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,cropland_2gbioen,58,2080,SSP3-Baseline,AIM_Bioenergy_SSP3-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_unmanaged,60,2080,SSP1-19,AIM_forest_unmanaged_SSP1-19_2080.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_unmanaged,60,2080,SSP1-26,AIM_forest_unmanaged_SSP1-26_2080.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_unmanaged,60,2080,SSP1-34,AIM_forest_unmanaged_SSP1-34_2080.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_unmanaged,60,2080,SSP1-45,AIM_forest_unmanaged_SSP1-45_2080.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_unmanaged,60,2080,SSP1-Baseline,AIM_forest_unmanaged_SSP1-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_unmanaged,60,2080,SSP2-19,AIM_forest_unmanaged_SSP2-19_2080.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_unmanaged,60,2080,SSP2-26,AIM_forest_unmanaged_SSP2-26_2080.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_unmanaged,60,2080,SSP2-34,AIM_forest_unmanaged_SSP2-34_2080.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_unmanaged,60,2080,SSP2-45,AIM_forest_unmanaged_SSP2-45_2080.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_unmanaged,60,2080,SSP2-60,AIM_forest_unmanaged_SSP2-60_2080.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_unmanaged,60,2080,SSP2-Baseline,AIM_forest_unmanaged_SSP2-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_unmanaged,60,2080,SSP3-34,AIM_forest_unmanaged_SSP3-34_2080.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_unmanaged,60,2080,SSP3-45,AIM_forest_unmanaged_SSP3-45_2080.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_unmanaged,60,2080,SSP3-60,AIM_forest_unmanaged_SSP3-60_2080.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_unmanaged,60,2080,SSP3-Baseline,AIM_forest_unmanaged_SSP3-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,forest_managed,61,2080,SSP1-19,AIM_forest_managed_SSP1-19_2080.tif
AIM-SSPRCP-LUmap-SSP1-26-v.1.0.1.nc,forest_managed,61,2080,SSP1-26,AIM_forest_managed_SSP1-26_2080.tif
AIM-SSPRCP-LUmap-SSP1-34-v.1.0.1.nc,forest_managed,61,2080,SSP1-34,AIM_forest_managed_SSP1-34_2080.tif
AIM-SSPRCP-LUmap-SSP1-45-v.1.0.1.nc,forest_managed,61,2080,SSP1-45,AIM_forest_managed_SSP1-45_2080.tif
AIM-SSPRCP-LUmap-SSP1-Baseline-v.1.0.1.nc,forest_managed,61,2080,SSP1-Baseline,AIM_forest_managed_SSP1-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP2-19-v.1.0.1.nc,forest_managed,61,2080,SSP2-19,AIM_forest_managed_SSP2-19_2080.tif
AIM-SSPRCP-LUmap-SSP2-26-v.1.0.1.nc,forest_managed,61,2080,SSP2-26,AIM_forest_managed_SSP2-26_2080.tif
AIM-SSPRCP-LUmap-SSP2-34-v.1.0.1.nc,forest_managed,61,2080,SSP2-34,AIM_forest_managed_SSP2-34_2080.tif
AIM-SSPRCP-LUmap-SSP2-45-v.1.0.1.nc,forest_managed,61,2080,SSP2-45,AIM_forest_managed_SSP2-45_2080.tif
AIM-SSPRCP-LUmap-SSP2-60-v.1.0.1.nc,forest_managed,61,2080,SSP2-60,AIM_forest_managed_SSP2-60_2080.tif
AIM-SSPRCP-LUmap-SSP2-Baseline-v.1.0.1.nc,forest_managed,61,2080,SSP2-Baseline,AIM_forest_managed_SSP2-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP3-34-v.1.0.1.nc,forest_managed,61,2080,SSP3-34,AIM_forest_managed_SSP3-34_2080.tif
AIM-SSPRCP-LUmap-SSP3-45-v.1.0.1.nc,forest_managed,61,2080,SSP3-45,AIM_forest_managed_SSP3-45_2080.tif
AIM-SSPRCP-LUmap-SSP3-60-v.1.0.1.nc,forest_managed,61,2080,SSP3-60,AIM_forest_managed_SSP3-60_2080.tif
AIM-SSPRCP-LUmap-SSP3-Baseline-v.1.0.1.nc,forest_managed,61,2080,SSP3-Baseline,AIM_forest_managed_SSP3-Baseline_2080.tif
AIM-SSPRCP-LUmap-SSP1-19-v.1.0.1.nc,cropland_2gbioen,65,2090,SSP1-19,AIM_Bioenergy_SSP1-19_2090.tif
