nc_file,variable,band,year,scenario,output_name
LU-MESSAGE-GLOBIOM-RCP3p7-SPA1-SSP1-27Nov24.nc,forest_managed,band_69,2090,SSP1-34,GLOBIOM_forest_managed_SSP1-34_2090.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA2-SSP2-27Nov24.nc,forest_managed,band_69,2090,SSP2-34,GLOBIOM_forest_managed_SSP2-34_2090.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA3-SSP3-27Nov24.nc,forest_managed,band_69,2090,SSP3-34,GLOBIOM_forest_managed_SSP3-34_2090.tif
LU-MESSAGE-GLOBIOM-RCP4p5-SPA1-SSP1-27Nov24.nc,forest_managed,band_69,2090,SSP1-45,GLOBIOM_forest_managed_SSP1-45_2090.tif
LU-MESSAGE-GLOBIOM-RCP4p5-SPA2-SSP2-27Nov24.nc,forest_managed,band_69,2090,SSP2-45,GLOBIOM_forest_managed_SSP2-45_2090.tif
LU-MESSAGE-GLOBIOM-RCP4p5-SPA3-SSP3-27Nov24.nc,forest_managed,band_69,2090,SSP3-45,GLOBIOM_forest_managed_SSP3-45_2090.tif
LU-MESSAGE-GLOBIOM-RCP6p0-SPA1-SSP1-27Nov24.nc,forest_managed,band_69,2090,SSP1-60,GLOBIOM_forest_managed_SSP1-60_2090.tif
LU-MESSAGE-GLOBIOM-RCP6p0-SPA2-SSP2-27Nov24.nc,forest_managed,band_69,2090,SSP2-60,GLOBIOM_forest_managed_SSP2-60_2090.tif
LU-MESSAGE-GLOBIOM-RCP6p0-SPA3-SSP3-27Nov24.nc,forest_managed,band_69,2090,SSP3-60,GLOBIOM_forest_managed_SSP3-60_2090.tif
LU-MESSAGE-GLOBIOM-RCPref-SPA0-SSP1-27Nov24.nc,forest_managed,band_69,2090,SSP1-Baseline,GLOBIOM_forest_managed_SSP1-Baseline_2090.tif
LU-MESSAGE-GLOBIOM-RCPref-SPA0-SSP2-27Nov24.nc,forest_managed,band_69,2090,SSP2-Baseline,GLOBIOM_forest_managed_SSP2-Baseline_2090.tif
LU-MESSAGE-GLOBIOM-RCPref-SPA0-SSP3-27Nov24.nc,forest_managed,band_69,2090,SSP3-Baseline,GLOBIOM_forest_managed_SSP3-Baseline_2090.tif
LU-MESSAGE-GLOBIOM-RCP1p9-SPA1-SSP1-27Nov24.nc,forest_managed,band_77,2100,SSP1-19,GLOBIOM_forest_managed_SSP1-19_2100.tif
LU-MESSAGE-GLOBIOM-RCP1p9-SPA2-SSP2-27Nov24.nc,forest_managed,band_77,2100,SSP2-19,GLOBIOM_forest_managed_SSP2-19_2100.tif
LU-MESSAGE-GLOBIOM-RCP2p6-SPA1-SSP1-27Nov24.nc,forest_managed,band_77,2100,SSP1-26,GLOBIOM_forest_managed_SSP1-26_2100.tif
LU-MESSAGE-GLOBIOM-RCP2p6-SPA2-SSP2-27Nov24.nc,forest_managed,band_77,2100,SSP2-26,GLOBIOM_forest_managed_SSP2-26_2100.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA1-SSP1-27Nov24.nc,forest_managed,band_77,2100,SSP1-34,GLOBIOM_forest_managed_SSP1-34_2100.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA2-SSP2-27Nov24.nc,forest_managed,band_77,2100,SSP2-34,GLOBIOM_forest_managed_SSP2-34_2100.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA3-SSP3-27Nov24.nc,forest_managed,band_77,2100,SSP3-34,GLOBIOM_forest_managed_SSP3-34_2100.tif
LU-MESSAGE-GLOBIOM-RCP4p5-SPA1-SSP1-27Nov24.nc,forest_managed,band_77,2100,SSP1-45,GLOBIOM_forest_managed_SSP1-45_2100.tif
LU-MESSAGE-GLOBIOM-RCP4p5-SPA2-SSP2-27Nov24.nc,forest_managed,band_77,2100,SSP2-45,GLOBIOM_forest_managed_SSP2-45_2100.tif
LU-MESSAGE-GLOBIOM-RCP4p5-SPA3-SSP3-27Nov24.nc,forest_managed,band_77,2100,SSP3-45,GLOBIOM_forest_managed_SSP3-45_2100.tif
LU-MESSAGE-GLOBIOM-RCP6p0-SPA1-SSP1-27Nov24.nc,forest_managed,band_77,2100,SSP1-60,GLOBIOM_forest_managed_SSP1-60_2100.tif
LU-MESSAGE-GLOBIOM-RCP6p0-SPA2-SSP2-27Nov24.nc,forest_managed,band_77,2100,SSP2-60,GLOBIOM_forest_managed_SSP2-60_2100.tif
LU-MESSAGE-GLOBIOM-RCP6p0-SPA3-SSP3-27Nov24.nc,forest_managed,band_77,2100,SSP3-60,GLOBIOM_forest_managed_SSP3-60_2100.tif
LU-MESSAGE-GLOBIOM-RCPref-SPA0-SSP1-27Nov24.nc,forest_managed,band_77,2100,SSP1-Baseline,GLOBIOM_forest_managed_SSP1-Baseline_2100.tif
LU-MESSAGE-GLOBIOM-RCPref-SPA0-SSP2-27Nov24.nc,forest_managed,band_77,2100,SSP2-Baseline,GLOBIOM_forest_managed_SSP2-Baseline_2100.tif
LU-MESSAGE-GLOBIOM-RCPref-SPA0-SSP3-27Nov24.nc,forest_managed,band_77,2100,SSP3-Baseline,GLOBIOM_forest_managed_SSP3-Baseline_2100.tif
LU-MESSAGE-GLOBIOM-RCP1p9-SPA1-SSP1-27Nov24.nc,cropland_other,band_9,2020,SSP1-19,GLOBIOM_cropland_other_SSP1-19_2020.tif
LU-MESSAGE-GLOBIOM-RCP1p9-SPA1-SSP1-27Nov24.nc,cropland_other,band_33,2050,SSP1-19,GLOBIOM_cropland_other_SSP1-19_2050.tif
LU-MESSAGE-GLOBIOM-RCP1p9-SPA1-SSP1-27Nov24.nc,cropland_other,band_73,2100,SSP1-19,GLOBIOM_cropland_other_SSP1-19_2100.tif
LU-MESSAGE-GLOBIOM-RCP2p6-SPA2-SSP2-27Nov24.nc,cropland_other,band_9,2020,SSP2-26,GLOBIOM_cropland_other_SSP2-26_2020.tif
LU-MESSAGE-GLOBIOM-RCP2p6-SPA2-SSP2-27Nov24.nc,cropland_other,band_33,2050,SSP2-26,GLOBIOM_cropland_other_SSP2-26_2050.tif
LU-MESSAGE-GLOBIOM-RCP2p6-SPA2-SSP2-27Nov24.nc,cropland_other,band_73,2100,SSP2-26,GLOBIOM_cropland_other_SSP2-26_2100.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA3-SSP3-27Nov24.nc,cropland_other,band_9,2020,SSP3-34,GLOBIOM_cropland_other_SSP3-34_2020.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA3-SSP3-27Nov24.nc,cropland_other,band_33,2050,SSP3-34,GLOBIOM_cropland_other_SSP3-34_2050.tif
LU-MESSAGE-GLOBIOM-RCP3p7-SPA3-SSP3-27Nov24.nc,cropland_other,band_73,2100,SSP3-34,GLOBIOM_cropland_other_SSP3-34_2100.tif
